post_id,text,label,target_type,stereotype,category,tokens,text_length,off_word_count,rationales,offensive_words
1375048603752824834,@USER භුගත ජලයට තෙල් එකතු වීම නවත්වන්න ඒ ප්‍රදේශයේ වැසියන්ගේ දරන උත්සහය අගය කල යුතුයි .,NOT,,,[],"['@USER', 'භුගත', 'ජලයට', 'තෙල්', 'එකතු', 'වීම', 'නවත්වන්න', 'ඒ', 'ප්\u200dරදේශයේ', 'වැසියන්ගේ', 'දරන', 'උත්සහය', 'අගය', 'කල', 'යුතුයි', '.']",87,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
1269457007318380546,මිනුවන්ගොඩදී පොලිසිය සමග සිදුවූ වෙඩි හුවමාරුවකින් ගොනා කෝවිලේ රාජා මියයයි වැඩි විස්තර >>> URL,OFF,GRP,0.0,['Gender'],"['මිනුවන්ගොඩදී', 'පොලිසිය', 'සමග', 'සිදුවූ', 'වෙඩි', 'හුවමාරුවකින්', 'ගොනා', 'කෝවිලේ', 'රාජා', 'මියයයි', 'වැඩි', 'විස්තර', '>>>', 'URL']",93,2,"['0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0']","['වෙඩි', 'ගොනා']"
1102449179547250696,@USER අනේ මේ යන්ඩ තිෂ් ඔවා දන්න බිජ්ජ...,OFF,GRP,0.0,['Gender'],"['@USER', 'අනේ', 'මේ', 'යන්ඩ', 'තිෂ්', 'ඔවා', 'දන්න', 'බිජ්ජ', '.', '.', '.']",40,1,"['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']",['බිජ්ජ']
863276754416222209,මට බෑ ලබ්බ මේ ඉස්පිරිතාලෙ ඉන්න...,OFF,GRP,0.0,['Gender'],"['මට', 'බෑ', 'ලබ්බ', 'මේ', 'ඉස්පිරිතාලෙ', 'ඉන්න', '.', '.', '.']",33,1,"['0', '0', '1', '0', '0', '0', '0', '0', '0']",['ලබ්බ']
1135825109728485376,@USER වෙන කෙනෙක් හිටියේම නැද්ද ?,NOT,,,[],"['@USER', 'වෙන', 'කෙනෙක්', 'හිටියේම', 'නැද්ද', '?']",32,0,"['0', '0', '0', '0', '0', '0']",[]
920284362515648517,@USER  @USER එහෙමම අමාරු නෑ.. ස්ක්‍රීන් දිහා බලන් ඉදලා වෙන්න ඇති. හ්ම්,OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'එහෙමම', 'අමාරු', 'නෑ', '.', '.', 'ස්ක්\u200dරීන්', 'දිහා', 'බලන්', 'ඉදලා', 'වෙන්න', 'ඇති', '.', 'හ්ම්']",70,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']",['වෙන්න']
1395607674742448131,"පෝට් සිටියට අදාල පනතක් කියලා හිතන් ඉන්න ගොබ්බයන්ට, අඩුම තරමින් ඔය පනත තොපි කියවලා තියෙනවද? වැඩක් බලාගනින් අයිසෙ තමුසෙ දන්න ඉතිහාස ලිවීම! මුන් තමන් සෙනරත් පරණවිතාන කියලා හිතාගෙනද කතන්දර කියන්නේ?",OFF,GRP,0.0,['Gender'],"['පෝට්', 'සිටියට', 'අදාල', 'පනතක්', 'කියලා', 'හිතන්', 'ඉන්න', 'ගොබ්බයන්ට', ',', 'අඩුම', 'තරමින්', 'ඔය', 'පනත', 'තොපි', 'කියවලා', 'තියෙනවද', '?', 'වැඩක්', 'බලාගනින්', 'අයිසෙ', 'තමුසෙ', 'දන්න', 'ඉතිහාස', 'ලිවීම', '!', 'මුන්', 'තමන්', 'සෙනරත්', 'පරණවිතාන', 'කියලා', 'හිතාගෙනද', 'කතන්දර', 'කියන්නේ', '?']",193,4,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']","['තොපි', 'අයිසෙ', 'තමුසෙ', 'මුන්']"
1309888940413825026,අඩො මෙන්ඩියා දැක්කෙමනෑ  කුණු ගොඩක් නැද්ද මුකුත් අවුස්සලා ගන්න,OFF,GRP,0.0,['Gender'],"['අඩො', 'මෙන්ඩියා', 'දැක්කෙමනෑ', 'කුණු', 'ගොඩක්', 'නැද්ද', 'මුකුත්', 'අවුස්සලා', 'ගන්න']",61,2,"['1', '0', '0', '0', '0', '0', '0', '0', '1']","['අඩො', 'ගන්න']"
1161322696812056576,@USER රිචඩ් ද සොයිසා ප්‍රේමකීර්ති ද අල්විස් රෝහන කුමාර තේවිස් ගුරුගේ මේ අය කල වරද කුමක්ද මරන්න,OFF,GRP,0.0,['Gender'],"['@USER', 'රිචඩ්', 'ද', 'සොයිසා', 'ප්\u200dරේමකීර්ති', 'ද', 'අල්විස්', 'රෝහන', 'කුමාර', 'තේවිස්', 'ගුරුගේ', 'මේ', 'අය', 'කල', 'වරද', 'කුමක්ද', 'මරන්න']",94,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1']",['මරන්න']
1196720137249812480,@USER ඕවා ආපහු අහන්නෙම නෑ,NOT,,,[],"['@USER', 'ඕවා', 'ආපහු', 'අහන්නෙම', 'නෑ']",25,0,"['0', '0', '0', '0', '0']",[]
1183679706366763008,@USER යකෝ 2009 වල i had to put up to a struggle to stop him.මගේ සීයා හිටියා නම් දැන් 90ක්..ඒ මනුස්සයා මේ පිස්සා එක්ක වැඩ කරන්නේ නෑ ..,OFF,GRP,0.0,['Gender'],"['@USER', 'යකෝ', '2009', 'වල', 'i', 'had', 'to', 'put', 'up', 'to', 'a', 'struggle', 'to', 'stop', 'him', '.', 'මගේ', 'සීයා', 'හිටියා', 'නම්', 'දැන්', '90ක්', '.', '.', 'ඒ', 'මනුස්සයා', 'මේ', 'පිස්සා', 'එක්ක', 'වැඩ', 'කරන්නේ', 'නෑ', '.', '.']",133,3,"['0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0']","['යකෝ', 'පිස්සා', 'වැඩ']"
1322490433599987712,@USER පුක දෙන්න කියල තමයි කියන්න වෙන්නෙ  මන් මේ බනින්න හිතාගෙන ආවෙ පස්සෙ දැක්කෙ උඹ කියල,OFF,GRP,0.0,['Gender'],"['@USER', 'පුක', 'දෙන්න', 'කියල', 'තමයි', 'කියන්න', 'වෙන්නෙ', 'මන්', 'මේ', 'බනින්න', 'හිතාගෙන', 'ආවෙ', 'පස්සෙ', 'දැක්කෙ', 'උඹ', 'කියල']",87,3,"['0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0']","['පුක', 'දෙන්න', 'උඹ']"
673464799808753664,@USER @USER  වෙන හරියන බෝතල් මට හම්බවෙලා නෑ ඒකෙ කටට බැලුම සෙට් වෙනවා ගානට :-D  @USER,OFF,GRP,1.0,['Gender'],"['@USER', '@USER', 'වෙන', 'හරියන', 'බෝතල්', 'මට', 'හම්බවෙලා', 'නෑ', 'ඒකෙ', 'කටට', 'බැලුම', 'සෙට්', 'වෙනවා', 'ගානට', ':', '-', 'D', '@USER']",84,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']",['කටට']
891329857556144128,@USER මහින්දගෙ රන් දෑතින් සිමෙන්ති අනාගෙන හදපුව ඔය.. ගල් වැලි ඇද්දෙ දරුවො පාර තැලුවෙ ගෝඨ වතුර ඉස්සෙ බැසිල් දැන් කැත කතා කියන් එන්ඩ එපා මිනිහො,OFF,GRP,0.0,['Gender'],"['@USER', 'මහින්දගෙ', 'රන්', 'දෑතින්', 'සිමෙන්ති', 'අනාගෙන', 'හදපුව', 'ඔය', '.', '.', 'ගල්', 'වැලි', 'ඇද්දෙ', 'දරුවො', 'පාර', 'තැලුවෙ', 'ගෝඨ', 'වතුර', 'ඉස්සෙ', 'බැසිල්', 'දැන්', 'කැත', 'කතා', 'කියන්', 'එන්ඩ', 'එපා', 'මිනිහො']",141,2,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['ගල්', 'කැත']"
944794327053750278,@USER කටුනායකෙන් මෙරටට සැපත් වූ ශර්ලොක් හෝම්ස් සහ දොස්තර වොට්සන් දෙපල අද සවස ජනාධිපති නිළ නිවසේ දී විශේෂ රහස් සාකච්ඡාවක් පැවැත්වීමට නියමිත බව නිළ නොලත් ආරංචි මාර්ග සඳහන් කරයි. ගුවන් තොටුපලේ දී ආප්පයක රස බැලූ හෝම්ස් මහතා කියා සිටියේ ගුවන් සේවාවන් හි අක්‍රමිකතා රැසක් ඇති බවයි. #NewsStory,OFF,GRP,0.0,['Gender'],"['@USER', 'කටුනායකෙන්', 'මෙරටට', 'සැපත්', 'වූ', 'ශර්ලොක්', 'හෝම්ස්', 'සහ', 'දොස්තර', 'වොට්සන්', 'දෙපල', 'අද', 'සවස', 'ජනාධිපති', 'නිළ', 'නිවසේ', 'දී', 'විශේෂ', 'රහස්', 'සාකච්ඡාවක්', 'පැවැත්වීමට', 'නියමිත', 'බව', 'නිළ', 'නොලත්', 'ආරංචි', 'මාර්ග', 'සඳහන්', 'කරයි', '.', 'ගුවන්', 'තොටුපලේ', 'දී', 'ආප්පයක', 'රස', 'බැලූ', 'හෝම්ස්', 'මහතා', 'කියා', 'සිටියේ', 'ගුවන්', 'සේවාවන්', 'හි', 'අක්\u200dරමිකතා', 'රැසක්', 'ඇති', 'බවයි.', '#', 'NewsStory']",286,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']",['හි']
581090098244132864,ඉට්ස් ඕකේ කෝලි බේබි දැන් පලයන් # පිට්_තමය #CWC15 #AUSvIND,OFF,GRP,0.0,['Gender'],"['ඉට්ස්', 'ඕකේ', 'කෝලි', 'බේබි', 'දැන්', 'පලයන්', '#', 'පිට්_තමය', '#', 'CWC15', '#', 'AUSvIND']",57,1,"['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']",['පලයන්']
618633984780730368,මෙවත් දැන් පෙන්නපල්ලා රාජපක්ෂ ලා හරම කොරා මෙහෙම කොරා කිවුවනේ තොපි රාජපක්ෂ ලා ගේ අල්ලපූ හොර බඩු පෙන්නපල්ලා ජනතාව... URL,OFF,GRP,0.0,['Gender'],"['මෙවත්', 'දැන්', 'පෙන්නපල්ලා', 'රාජපක්ෂ', 'ලා', 'හරම', 'කොරා', 'මෙහෙම', 'කොරා', 'කිවුවනේ', 'තොපි', 'රාජපක්ෂ', 'ලා', 'ගේ', 'අල්ලපූ', 'හොර', 'බඩු', 'පෙන්නපල්ලා', 'ජනතාව.', '.', '.', 'URL']",118,3,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0']","['තොපි', 'හොර', 'බඩු']"
945735838364831747,"""තෝ මහ කරුමයක්!""  @USER  Calculus Wijesekara @USER  · 26 Dec 2017 Type ""තෝ මහ කරුමයක්!"" And @ the 3rd person.",OFF,GRP,0.0,['Gender'],"['""', 'තෝ', 'මහ', 'කරුමයක්', '!', '""', '@USER', 'Calculus', 'Wijesekara', '@USER', '26', 'Dec', '2017', 'Type', '""', 'තෝ', 'මහ', 'කරුමයක්', '!', '""', 'And', '@the', '3rd', 'person', '.']",109,4,"['0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0']","['තෝ', 'කරුමයක්', 'තෝ', 'කරුමයක්']"
699116442726215680,@USER  එදා අම්පයර්ලාටත් ඉන්දියාව ගොඩ දාන්න අමාරු තත්වයක් නේ තිබ්බේ.,OFF,GRP,0.0,['Gender'],"['@USER', 'එදා', 'අම්පයර්ලාටත්', 'ඉන්දියාව', 'ගොඩ', 'දාන්න', 'අමාරු', 'තත්වයක්', 'නේ', 'තිබ්බේ', '.']",67,1,"['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']",['දාන්න']
1352280493547532290,පුල්ලි ගොනා ඉස්සරහින්... මන් පිටි පස්සෙන්...,OFF,GRP,0.0,['Gender'],"['පුල්ලි', 'ගොනා', 'ඉස්සරහින්', '.', '.', '.', 'මන්', 'පිටි', 'පස්සෙන්', '.', '.', '.']",44,1,"['0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['ගොනා']
680290364960407552,මට අනූව වෛරස් ගාඩ් යනු ශුද්ධ වූ අහවල් බක්කකි.. එය ශුද්ධ වන්නේ ගොනා බැදි කරත්තය මෙන් වින්ඩොස් පසුපස එන්නා වූ අහවල්... URL,OFF,GRP,0.0,['Gender'],"['මට', 'අනූව', 'වෛරස්', 'ගාඩ්', 'යනු', 'ශුද්ධ', 'වූ', 'අහවල්', 'බක්කකි', '.', '.', 'එය', 'ශුද්ධ', 'වන්නේ', 'ගොනා', 'බැදි', 'කරත්තය', 'මෙන්', 'වින්ඩොස්', 'පසුපස', 'එන්නා', 'වූ', 'අහවල්', '.', '.', '.', 'URL']",120,3,"['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0']","['අහවල්', 'ගොනා', 'අහවල්']"
1331235556500463616,@USER Pregnancy කියන්නෙ ලෙඩක් නෙමෙයි තමයි. ඕනෙ තරම් පිට රටවල් වලත් අය වැඩ කරනව. ඒත් ඔච්චර වෙලාවක් හිටගෙන ඉන්න එක නම් අමාරු ඇති,OFF,GRP,0.0,['Gender'],"['@USER', 'Pregnancy', 'කියන්නෙ', 'ලෙඩක්', 'නෙමෙයි', 'තමයි', '.', 'ඕනෙ', 'තරම්', 'පිට', 'රටවල්', 'වලත්', 'අය', 'වැඩ', 'කරනව.', 'ඒත්', 'ඔච්චර', 'වෙලාවක්', 'හිටගෙන', 'ඉන්න', 'එක', 'නම්', 'අමාරු', 'ඇති']",126,2,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']","['වැඩ', 'එක']"
682390830880022530,එන්න එන්නම නාකි වෙනවා කියලා තේරෙන්නේ අලුත් අවුරුද්දක් ලබන කොට හිටං! #December31st,OFF,GRP,0.0,['Gender'],"['එන්න', 'එන්නම', 'නාකි', 'වෙනවා', 'කියලා', 'තේරෙන්නේ', 'අලුත්', 'අවුරුද්දක්', 'ලබන', 'කොට', 'හිටං', '!', '#', 'December31st']",81,2,"['0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0']","['නාකි', 'කොට']"
1063852099841081344,@USER  තෝ මැරිය බැල්ලි  @USER  #එකළඟට්වීට්,OFF,GRP,0.0,['Gender'],"['@USER', 'තෝ', 'මැරිය', 'බැල්ලි', '@USER', '#', 'එකළඟට්වීට්']",42,3,"['0', '1', '1', '1', '0', '0', '0']","['තෝ', 'මැරිය', 'බැල්ලි']"
855076257335173122,@USER  @USER    අනේ පලයම් මිනියෝ යන්න තොට තියෙන්නෙ හෙන බෙබා මූණක්,OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'අනේ', 'පලයම්', 'මිනියෝ', 'යන්න', 'තොට', 'තියෙන්නෙ', 'හෙන', 'බෙබා', 'මූණක්']",65,2,"['0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0']","['තොට', 'හෙන']"
772091058817597441,සඩුන් බුවා මේම හිටියට අලි බඩක් තියෙන පට්ට තඩියෙක් ඈ  #FutureMinds2016 #Galle . . @USER,OFF,GRP,0.0,['Gender'],"['සඩුන්', 'බුවා', 'මේම', 'හිටියට', 'අලි', 'බඩක්', 'තියෙන', 'පට්ට', 'තඩියෙක්', 'ඈ', '#', 'FutureMinds2016', '#', 'Galle', '.', '.', '@USER']",86,1,"['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['පට්ට']
748888216367800321,ටහුඩු මම නම් වෝට් කරන්නේ නෑ   @USER,OFF,IND,0.0,[],"['ටහුඩු', 'මම', 'නම්', 'වෝට්', 'කරන්නේ', 'නෑ', '@USER']",35,1,"['1', '0', '0', '0', '0', '0', '0']",['ටහුඩු']
1159285423614545920,@USER ඕනෑවට වඩා වැඩ කරන රටක් ලංකාව. කෝ හැදිලද? ඩෙන්මාර්කය ස්වීඩනය වගේ රටවල් දවසට වැඩ කරන පැය ගාන පැය 5ට අඩු කරන්න හදනකොට මෙහේ පැය 8 දවසෙම කරවන්න හදන මරි මෝඩ ලොක්කෝ ඉන්නේ,OFF,GRP,0.0,"['Disability', 'Gender']","['@USER', 'ඕනෑවට', 'වඩා', 'වැඩ', 'කරන', 'රටක්', 'ලංකාව.', 'කෝ', 'හැදිලද', '?', 'ඩෙන්මාර්කය', 'ස්වීඩනය', 'වගේ', 'රටවල්', 'දවසට', 'වැඩ', 'කරන', 'පැය', 'ගාන', 'පැය', '5ට', 'අඩු', 'කරන්න', 'හදනකොට', 'මෙහේ', 'පැය', '8', 'දවසෙම', 'කරවන්න', 'හදන', 'මරි', 'මෝඩ', 'ලොක්කෝ', 'ඉන්නේ']",169,5,"['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0']","['වැඩ', 'වැඩ', 'අඩු', 'මරි', 'මෝඩ']"
1035174638068752384,ඔව්. ඔකිගෙයි මගෙයි කතා පටන්ගන්නෙ 1998දි. ලව ඉවරවුනාට තාම අපි දෙන්න සෙට්වෙලා පිස්සු කෙලිනව. සමහරවිට ඩෙන්නගෙන් එකෙක් මැරෙනකම්ම ඒ ෆිට් එක තියේවි,OFF,GRP,0.0,"['Disability', 'Gender']","['ඔව්', '.', 'ඔකිගෙයි', 'මගෙයි', 'කතා', 'පටන්ගන්නෙ', '1998දි', '.', 'ලව', 'ඉවරවුනාට', 'තාම', 'අපි', 'දෙන්න', 'සෙට්වෙලා', 'පිස්සු', 'කෙලිනව.', 'සමහරවිට', 'ඩෙන්නගෙන්', 'එකෙක්', 'මැරෙනකම්ම', 'ඒ', 'ෆිට්', 'එක', 'තියේවි']",141,3,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0']","['දෙන්න', 'පිස්සු', 'එක']"
1150286611445194752,@USER කටට කෙලත් ඉනුවා පප්පේ,OFF,GRP,0.0,['Gender'],"['@USER', 'කටට', 'කෙලත්', 'ඉනුවා', 'පප්පේ']",27,1,"['0', '1', '0', '0', '0']",['කටට']
877845967294177280,@USER ඊයා ඌ හරකෙක් බන්...ඌව කන්න එකෙක් හොයාගන්න අමාරු වෙයි,OFF,GRP,0.0,['Gender'],"['@USER', 'ඊයා', 'ඌ', 'හරකෙක්', 'බන්', '.', '.', '.', 'ඌව', 'කන්න', 'එකෙක්', 'හොයාගන්න', 'අමාරු', 'වෙයි']",58,3,"['0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['ඌ', 'හරකෙක්', 'ඌව']"
1340145722813947905,@USER Mr.Antigen! ඔයාගේ කාලි අම්මාට මොකද උනේ?,NOT,,,[],"['@USER', 'Mr', '.', 'Antigen', '!', 'ඔයාගේ', 'කාලි', 'අම්මාට', 'මොකද', 'උනේ', '?']",45,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
932659927461519360,අම්මෝහ් මාව හරි පාරේ එක්කන් පලයන් හොදේ ජී Kaushalya Jee  URL,OFF,GRP,0.0,['Gender'],"['අම්මෝහ්', 'මාව', 'හරි', 'පාරේ', 'එක්කන්', 'පලයන්', 'හොදේ', 'ජී', 'Kaushalya', 'Jee', 'URL']",60,1,"['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']",['පලයන්']
1073891673850097665,@USER ඒ වුනාට බොස් ජනාධිපති වුනේ මහ මැතිවරණය ප්‍රකාශ කරන්න ඉස්සෙල්ලානේ...,NOT,,,[],"['@USER', 'ඒ', 'වුනාට', 'බොස්', 'ජනාධිපති', 'වුනේ', 'මහ', 'මැතිවරණය', 'ප්\u200dරකාශ', 'කරන්න', 'ඉස්සෙල්ලානේ', '.', '.', '.']",73,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
1199710101478621184,පිස්සා  #හිස්තැන්පුරවමු  සෙප්‍රනෝ ඔකියෝපියර්ස්  @USER  · 23 Nov 2019 _ස්සා  #හිස්තැන්පුරවමු,OFF,GRP,0.0,['Gender'],"['පිස්සා', '#', 'හිස්තැන්පුරවමු', '\uea00', 'සෙප්\u200dරනෝ', 'ඔකියෝපියර්ස්', '\uea00', '@USER', '23', 'Nov', '2019', '_ස්සා', '#', 'හිස්තැන්පුරවමු']",93,1,"['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['පිස්සා']
1479455825269694469,@USER කැම්‍රියෝ... තෝ ඕවා තියන් ඉන්නවද,OFF,GRP,0.0,['Gender'],"['@USER', 'කැම්\u200dරියෝ', '.', '.', '.', 'තෝ', 'ඕවා', 'තියන්', 'ඉන්නවද']",38,1,"['0', '0', '0', '0', '0', '1', '0', '0', '0']",['තෝ']
913618224113225728,අහක යන නයි එපා එපා කියද්දි රෙද්ද අස්සේ දාගෙන පස්සේ රෙද්ද උස්සලා පුකෙත් ඇරලා ගියාම කනවො කනවෝ කියන්න එපා හුත්ත,OFF,GRP,0.0,['Gender'],"['අහක', 'යන', 'නයි', 'එපා', 'එපා', 'කියද්දි', 'රෙද්ද', 'අස්සේ', 'දාගෙන', 'පස්සේ', 'රෙද්ද', 'උස්සලා', 'පුකෙත්', 'ඇරලා', 'ගියාම', 'කනවො', 'කනවෝ', 'කියන්න', 'එපා', 'හුත්ත']",108,4,"['0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1']","['රෙද්ද', 'රෙද්ද', 'ඇරලා', 'හුත්ත']"
1198999348027150336,යකෝ කෑම කලා ඉවරනම් පිඟාන හොදපන්                                      දවසකට 3න් වතාවක් ඇහෙන ඒ මිහිර වදන                                            #අම්මා,OFF,GRP,0.0,['Gender'],"['යකෝ', 'කෑම', 'කලා', 'ඉවරනම්', 'පිඟාන', 'හොදපන්', 'දවසකට', '3න්', 'වතාවක්', 'ඇහෙන', 'ඒ', 'මිහිර', 'වදන', '#', 'අම්මා']",152,1,"['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['යකෝ']
1422826866285547524,හරියටම අවුරුදු 11 කට කලින් අගෝස්තුවක(2009)  හයිසින්ත් මහත්මිය කිරිබත්ගොඩ රාගම පුනුරුත්ථාපනය මධ්‍යස්ථානයට ආවෙ ඇවිදින්න බැරි කෙනෙක්ට රෝදපුටුවක් එතුමිය මාව ඒ රොගිය ඉන්න නිවසට එක්කගෙන ගියේ කරුණාවන්ත අම්ම කෙනෙක් වගේ.අවාසනාවකට මීට දින කිහිපයක එතුමිය මෙලොවින් සමුගත්තා #hysinthwijerathne,NOT,,,[],"['හරියටම', 'අවුරුදු', '11', 'කට', 'කලින්', 'අගෝස්තුවක', '(', '2009', ')', 'හයිසින්ත්', 'මහත්මිය', 'කිරිබත්ගොඩ', 'රාගම', 'පුනුරුත්ථාපනය', 'මධ්\u200dයස්ථානයට', 'ආවෙ', 'ඇවිදින්න', 'බැරි', 'කෙනෙක්ට', 'රෝදපුටුවක්', 'එතුමිය', 'මාව', 'ඒ', 'රොගිය', 'ඉන්න', 'නිවසට', 'එක්කගෙන', 'ගියේ', 'කරුණාවන්ත', 'අම්ම', 'කෙනෙක්', 'වගේ', '.', 'අවාසනාවකට', 'මීට', 'දින', 'කිහිපයක', 'එතුමිය', 'මෙලොවින්', 'සමුගත්තා', '#', 'hysinthwijerathne']",280,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
1427284332935204880,@USER  @USER ඔයාටත් දාන්නම් ඩාලින්,NOT,,,[],"['@USER', '@USER', 'ඔයාටත්', 'දාන්නම්', 'ඩාලින්']",34,0,"['0', '0', '0', '0', '0']",[]
1429032807196622853,@USER බිජ්ජ ට කියන සමාන පදයක්,OFF,GRP,0.0,['Gender'],"['@USER', 'බිජ්ජ', 'ට', 'කියන', 'සමාන', 'පදයක්']",29,1,"['0', '1', '0', '0', '0', '0']",['බිජ්ජ']
967223591740702720,"lanka C news | ඇගට පතට බඩට කටට හදවතට දැනෙන, ඇස් දෙකට පෙනෙන කන්වලට මිහිරි වැඩක් දින තුනක් ඇතුලත එනවා – සජිත් URL",OFF,GRP,0.0,['Gender'],"['lanka', 'C', 'news', '|', 'ඇගට', 'පතට', 'බඩට', 'කටට', 'හදවතට', 'දැනෙන', ',', 'ඇස්', 'දෙකට', 'පෙනෙන', 'කන්වලට', 'මිහිරි', 'වැඩක්', 'දින', 'තුනක්', 'ඇතුලත', 'එනවා', '–', 'සජිත්', 'URL']",111,1,"['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['කටට']
899210384225193984,හයේ එකක් ඇරෝ... විකට් එක්ක දෙන්න නෙවෙයි බොල කිව්වේ. #SLvIND #TweepsMatchOut,OFF,GRP,0.0,['Gender'],"['හයේ', 'එකක්', 'ඇරෝ', '.', '.', '.', 'විකට්', 'එක්ක', 'දෙන්න', 'නෙවෙයි', 'බොල', 'කිව්වේ', '.', '#', 'SLvIND', '#', 'TweepsMatchOut']",75,1,"['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']",['දෙන්න']
1364436801960599553,slt එකයි mobitel එක එකට එකතු උනාට අපිට ලැබුන වාසිය මොකද්ද කියන්න බලන්න .මට දැනුන දේ පට්ට advertising cost එකක් නම් ගිහිල්ලා තියෙනවා විතරයි මම නම් දැකපු දේ.... ඒ ඇරැන්න  මිනිස්සුන්ට ලැබුන ල බ් බ ක් නම් නෑ....,OFF,GRP,0.0,['Gender'],"['slt', 'එකයි', 'mobitel', 'එක', 'එකට', 'එකතු', 'උනාට', 'අපිට', 'ලැබුන', 'වාසිය', 'මොකද්ද', 'කියන්න', 'බලන්න', '.', 'මට', 'දැනුන', 'දේ', 'පට්ට', 'advertising', 'cost', 'එකක්', 'නම්', 'ගිහිල්ලා', 'තියෙනවා', 'විතරයි', 'මම', 'නම්', 'දැකපු', 'දේ', '.', '.', '.', '.', 'ඒ', 'ඇරැන්න', 'මිනිස්සුන්ට', 'ලැබුන', 'ල', 'බ්', 'බ', 'ක්', 'නම්', 'නෑ', '.', '.', '.', '.']",207,2,"['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['එක', 'පට්ට']"
